study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	tax_id	scientific_name	library_name	library_layout	library_strategy	library_source	library_selection	read_count	experiment_title	run_alias	fastq_bytes	fastq_ftp	submitted_ftp	sra_ftp	sample_alias	sample_title
PRJNA523380	SAMN10989554	SRS4395519	SRX5455170	SRR8657650	9606	Homo sapiens	HC-OCIM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	PAIRED	Targeted-Capture	GENOMIC	Hybrid Selection	14591221	Illumina HiSeq 2000 sequencing; HC of OCIM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	OCIM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam	586633342;585001330	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/000/SRR8657650/SRR8657650_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/000/SRR8657650/SRR8657650_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/000/SRR8657650	OCIM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	OCIM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
PRJNA523380	SAMN10989556	SRS4395718	SRX5455169	SRR8657651	9606	Homo sapiens	HC-SIGM5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	PAIRED	Targeted-Capture	GENOMIC	Hybrid Selection	7038517	Illumina HiSeq 2000 sequencing; HC of SIGM5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	SIGM5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam	284520633;308719266	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/001/SRR8657651/SRR8657651_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/001/SRR8657651/SRR8657651_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/001/SRR8657651	SIGM5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	SIGM5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
PRJNA523380	SAMN10988579	SRS4395716	SRX5455168	SRR8657652	9606	Homo sapiens	HC-SIMA_AUTONOMIC_GANGLIA	PAIRED	Targeted-Capture	GENOMIC	Hybrid Selection	14701770	Illumina HiSeq 2000 sequencing; HC of SIMA_AUTONOMIC_GANGLIA	SIMA_AUTONOMIC_GANGLIA.bam	574021817;585234058	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/002/SRR8657652/SRR8657652_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/002/SRR8657652/SRR8657652_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/002/SRR8657652	SIMA_AUTONOMIC_GANGLIA	SIMA_AUTONOMIC_GANGLIA
PRJNA523380	SAMN10988529	SRS4395717	SRX5455167	SRR8657653	9606	Homo sapiens	HC-SHP77_LUNG	PAIRED	Targeted-Capture	GENOMIC	Hybrid Selection	9899439	Illumina HiSeq 2000 sequencing; HC of SHP77_LUNG	SHP77_LUNG.bam	410361077;421801327	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/003/SRR8657653/SRR8657653_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/003/SRR8657653/SRR8657653_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/003/SRR8657653	SHP77_LUNG	SHP77_LUNG
PRJNA523380	SAMN10987717	SRS4430582	SRX5455166	SRR8657654	9606	Homo sapiens	HC-SHSY5Y_AUTONOMIC_GANGLIA	PAIRED	Targeted-Capture	GENOMIC	Hybrid Selection	16164520	Illumina HiSeq 2000 sequencing; HC of SHSY5Y_AUTONOMIC_GANGLIA	SHSY5Y_AUTONOMIC_GANGLIA.bam	895487311;918901184	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/004/SRR8657654/SRR8657654_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/004/SRR8657654/SRR8657654_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/004/SRR8657654	SHSY5Y_AUTONOMIC_GANGLIA	SHSY5Y_AUTONOMIC_GANGLIA
PRJNA523380	SAMN10987814	SRS4395653	SRX5455165	SRR8657655	9606	Homo sapiens	HC-SH10TC_STOMACH	PAIRED	Targeted-Capture	GENOMIC	Hybrid Selection	32597139	Illumina HiSeq 2000 sequencing; HC of SH10TC_STOMACH	SH10TC_STOMACH.bam	1320224389;1224336487	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/005/SRR8657655/SRR8657655_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/005/SRR8657655/SRR8657655_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/005/SRR8657655	SH10TC_STOMACH	SH10TC_STOMACH
PRJNA523380	SAMN10987692	SRS4395894	SRX5455164	SRR8657656	9606	Homo sapiens	HC-SH4_SKIN	PAIRED	Targeted-Capture	GENOMIC	Hybrid Selection	10413996	Illumina HiSeq 2000 sequencing; HC of SH4_SKIN	SH4_SKIN.bam	409573483;422952319	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/006/SRR8657656/SRR8657656_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/006/SRR8657656/SRR8657656_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/006/SRR8657656	SH4_SKIN	SH4_SKIN
PRJNA523380	SAMN10987986	SRS4396048	SRX5455163	SRR8657657	9606	Homo sapiens	HC-NCIH1339_LUNG	PAIRED	Targeted-Capture	GENOMIC	Hybrid Selection	12907084	Illumina HiSeq 2000 sequencing; HC of NCIH1339_LUNG	NCIH1339_LUNG.bam	531350854;505253073	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/007/SRR8657657/SRR8657657_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/007/SRR8657657/SRR8657657_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/007/SRR8657657	NCIH1339_LUNG	NCIH1339_LUNG
PRJNA523380	SAMN10989580	SRS4430581	SRX5455162	SRR8657658	9606	Homo sapiens	HC-SF8657_SKIN	PAIRED	Targeted-Capture	GENOMIC	Hybrid Selection	12178729	Illumina HiSeq 2000 sequencing; HC of SF8657_SKIN	SF8657.bam	474486957;490904530	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/008/SRR8657658/SRR8657658_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/008/SRR8657658/SRR8657658_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/008/SRR8657658	SF8657_SKIN	SF8657_SKIN
PRJNA523380	SAMN10987791	SRS4395294	SRX5455161	SRR8657659	9606	Homo sapiens	HC-CALU6_LUNG	PAIRED	Targeted-Capture	GENOMIC	Hybrid Selection	9118530	Illumina HiSeq 2000 sequencing; HC of CALU6_LUNG	CALU6_LUNG.bam	389858059;403882120	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/009/SRR8657659/SRR8657659_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/009/SRR8657659/SRR8657659_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/009/SRR8657659	CALU6_LUNG	CALU6_LUNG
PRJNA523380	SAMN10987899	SRS4430580	SRX5455160	SRR8657660	9606	Homo sapiens	HC-SJRH30_SOFT_TISSUE	PAIRED	Targeted-Capture	GENOMIC	Hybrid Selection	10806966	Illumina HiSeq 2000 sequencing; HC of SJRH30_SOFT_TISSUE	SJRH30_SOFT_TISSUE.bam	452733015;469289944	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/000/SRR8657660/SRR8657660_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/000/SRR8657660/SRR8657660_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/000/SRR8657660	SJRH30_SOFT_TISSUE	SJRH30_SOFT_TISSUE
PRJNA523380	SAMN10987778	SRS4395713	SRX5455159	SRR8657661	9606	Homo sapiens	HC-SJSA1_BONE	PAIRED	Targeted-Capture	GENOMIC	Hybrid Selection	12037349	Illumina HiSeq 2000 sequencing; HC of SJSA1_BONE	SJSA1_BONE.bam	548070388;544508790	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/001/SRR8657661/SRR8657661_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/001/SRR8657661/SRR8657661_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/001/SRR8657661	SJSA1_BONE	SJSA1_BONE
PRJNA523380	SAMN10987804	SRS4395278	SRX5455158	SRR8657662	9606	Homo sapiens	HC-NCIH810_LUNG	PAIRED	Targeted-Capture	GENOMIC	Hybrid Selection	42087598	Illumina HiSeq 2000 sequencing; HC of NCIH810_LUNG	NCIH810_LUNG.bam	1415804029;1457957668	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/002/SRR8657662/SRR8657662_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/002/SRR8657662/SRR8657662_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/002/SRR8657662	NCIH810_LUNG	NCIH810_LUNG
PRJNA523380	SAMN10988517	SRS4395232	SRX5455157	SRR8657663	9606	Homo sapiens	HC-CALU3_LUNG	PAIRED	Targeted-Capture	GENOMIC	Hybrid Selection	8308549	Illumina HiSeq 2000 sequencing; HC of CALU3_LUNG	CALU3_LUNG.bam	367754223;370092693	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/003/SRR8657663/SRR8657663_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/003/SRR8657663/SRR8657663_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/003/SRR8657663	CALU3_LUNG	CALU3_LUNG
PRJNA523380	SAMN10987600	SRS4395573	SRX5455156	SRR8657664	9606	Homo sapiens	HC-HUT78_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	PAIRED	Targeted-Capture	GENOMIC	Hybrid Selection	11391991	Illumina HiSeq 2000 sequencing; HC of HUT78_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	HUT78_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam	460245774;460303820	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/004/SRR8657664/SRR8657664_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/004/SRR8657664/SRR8657664_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/004/SRR8657664	HUT78_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	HUT78_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
PRJNA523380	SAMN10988182	SRS4395575	SRX5455155	SRR8657665	9606	Homo sapiens	HC-HUTU80_SMALL_INTESTINE	PAIRED	Targeted-Capture	GENOMIC	Hybrid Selection	15840549	Illumina HiSeq 2000 sequencing; HC of HUTU80_SMALL_INTESTINE	HuTu_80.bam	694622333;711417241	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/005/SRR8657665/SRR8657665_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/005/SRR8657665/SRR8657665_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/005/SRR8657665	HUTU80_SMALL_INTESTINE	HUTU80_SMALL_INTESTINE
PRJNA523380	SAMN10988380	SRS4395722	SRX5455154	SRR8657666	9606	Homo sapiens	HC-HUPT4_PANCREAS	PAIRED	Targeted-Capture	GENOMIC	Hybrid Selection	9503835	Illumina HiSeq 2000 sequencing; HC of HUPT4_PANCREAS	HUPT4_PANCREAS.bam	390993862;406444704	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/006/SRR8657666/SRR8657666_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/006/SRR8657666/SRR8657666_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/006/SRR8657666	HUPT4_PANCREAS	HUPT4_PANCREAS
PRJNA523380	SAMN10987657	SRS4395574	SRX5455153	SRR8657667	9606	Homo sapiens	HC-HUT102_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	PAIRED	Targeted-Capture	GENOMIC	Hybrid Selection	9216194	Illumina HiSeq 2000 sequencing; HC of HUT102_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	HUT102_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam	404583570;402714087	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/007/SRR8657667/SRR8657667_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/007/SRR8657667/SRR8657667_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/007/SRR8657667	HUT102_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	HUT102_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
PRJNA523380	SAMN10987603	SRS4395729	SRX5455152	SRR8657668	9606	Homo sapiens	HC-HUNS1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	PAIRED	Targeted-Capture	GENOMIC	Hybrid Selection	7105165	Illumina HiSeq 2000 sequencing; HC of HUNS1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	HUNS1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam	285985413;300344002	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/008/SRR8657668/SRR8657668_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/008/SRR8657668/SRR8657668_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/008/SRR8657668	HUNS1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	HUNS1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
PRJNA523380	SAMN10987811	SRS4395721	SRX5455151	SRR8657669	9606	Homo sapiens	HC-HUPT3_PANCREAS	PAIRED	Targeted-Capture	GENOMIC	Hybrid Selection	12068499	Illumina HiSeq 2000 sequencing; HC of HUPT3_PANCREAS	HUPT3_PANCREAS.bam	526159525;524013551	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/009/SRR8657669/SRR8657669_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/009/SRR8657669/SRR8657669_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/009/SRR8657669	HUPT3_PANCREAS	HUPT3_PANCREAS
PRJNA523380	SAMN10987713	SRS4395727	SRX5455150	SRR8657670	9606	Homo sapiens	HC-HUH6_LIVER	PAIRED	Targeted-Capture	GENOMIC	Hybrid Selection	25250542	Illumina HiSeq 2000 sequencing; HC of HUH6_LIVER	HUH6_LIVER.bam	1471235020;1511628309	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/000/SRR8657670/SRR8657670_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/000/SRR8657670/SRR8657670_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/000/SRR8657670	HUH6_LIVER	HUH6_LIVER
PRJNA523380	SAMN10987834	SRS4395728	SRX5455149	SRR8657671	9606	Homo sapiens	HC-HUH7_LIVER	PAIRED	Targeted-Capture	GENOMIC	Hybrid Selection	11857513	Illumina HiSeq 2000 sequencing; HC of HUH7_LIVER	HUH7_LIVER.bam	471190814;465444575	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/001/SRR8657671/SRR8657671_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/001/SRR8657671/SRR8657671_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/001/SRR8657671	HUH7_LIVER	HUH7_LIVER
PRJNA523380	SAMN10987869	SRS4395529	SRX5455148	SRR8657672	9606	Homo sapiens	HC-CAS1_CENTRAL_NERVOUS_SYSTEM	PAIRED	Targeted-Capture	GENOMIC	Hybrid Selection	8957373	Illumina HiSeq 2000 sequencing; HC of CAS1_CENTRAL_NERVOUS_SYSTEM	CAS1_CENTRAL_NERVOUS_SYSTEM.bam	393196436;401319484	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/002/SRR8657672/SRR8657672_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/002/SRR8657672/SRR8657672_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/002/SRR8657672	CAS1_CENTRAL_NERVOUS_SYSTEM	CAS1_CENTRAL_NERVOUS_SYSTEM
PRJNA523380	SAMN10988212	SRS4395532	SRX5455147	SRR8657673	9606	Homo sapiens	HC-CAPAN2_PANCREAS	PAIRED	Targeted-Capture	GENOMIC	Hybrid Selection	8544983	Illumina HiSeq 2000 sequencing; HC of CAPAN2_PANCREAS	CAPAN2_PANCREAS.bam	356544661;360573598	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/003/SRR8657673/SRR8657673_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/003/SRR8657673/SRR8657673_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/003/SRR8657673	CAPAN2_PANCREAS	CAPAN2_PANCREAS
PRJNA523380	SAMN10987936	SRS4395214	SRX5455146	SRR8657674	9606	Homo sapiens	HC-IALM_LUNG	PAIRED	Targeted-Capture	GENOMIC	Hybrid Selection	6432595	Illumina HiSeq 2000 sequencing; HC of IALM_LUNG	IALM_LUNG.bam	256186792;262997410	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/004/SRR8657674/SRR8657674_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/004/SRR8657674/SRR8657674_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/004/SRR8657674	IALM_LUNG	IALM_LUNG
PRJNA523380	SAMN10987998	SRS4395577	SRX5455145	SRR8657675	9606	Homo sapiens	HC-IGR1_SKIN	PAIRED	Targeted-Capture	GENOMIC	Hybrid Selection	11673732	Illumina HiSeq 2000 sequencing; HC of IGR1_SKIN	IGR-1.bam	525761592;540819141	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/005/SRR8657675/SRR8657675_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/005/SRR8657675/SRR8657675_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/005/SRR8657675	IGR1_SKIN	IGR1_SKIN
PRJNA523380	SAMN10988200	SRS4395316	SRX5455144	SRR8657676	9606	Homo sapiens	HC-CAOV3_OVARY	PAIRED	Targeted-Capture	GENOMIC	Hybrid Selection	12610742	Illumina HiSeq 2000 sequencing; HC of CAOV3_OVARY	CAOV3_OVARY.bam	552805621;548569486	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/006/SRR8657676/SRR8657676_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/006/SRR8657676/SRR8657676_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/006/SRR8657676	CAOV3_OVARY	CAOV3_OVARY
PRJNA523380	SAMN10987730	SRS4395201	SRX5455143	SRR8657677	9606	Homo sapiens	HC-SNU761_LIVER	PAIRED	Targeted-Capture	GENOMIC	Hybrid Selection	27545580	Illumina HiSeq 2000 sequencing; HC of SNU761_LIVER	SNU761_LIVER.bam	1626615023;1671085452	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/007/SRR8657677/SRR8657677_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/007/SRR8657677/SRR8657677_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/007/SRR8657677	SNU761_LIVER	SNU761_LIVER
PRJNA523380	SAMN10988089	SRS4395944	SRX5455142	SRR8657678	9606	Homo sapiens	HC-SNU738_CENTRAL_NERVOUS_SYSTEM	PAIRED	Targeted-Capture	GENOMIC	Hybrid Selection	25394425	Illumina HiSeq 2000 sequencing; HC of SNU738_CENTRAL_NERVOUS_SYSTEM	SNU738_CENTRAL_NERVOUS_SYSTEM.bam	1389877048;1424297143	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/008/SRR8657678/SRR8657678_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/008/SRR8657678/SRR8657678_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/008/SRR8657678	SNU738_CENTRAL_NERVOUS_SYSTEM	SNU738_CENTRAL_NERVOUS_SYSTEM
PRJNA523380	SAMN10988060	SRS4395199	SRX5455141	SRR8657679	9606	Homo sapiens	HC-SNU719_STOMACH	PAIRED	Targeted-Capture	GENOMIC	Hybrid Selection	25087403	Illumina HiSeq 2000 sequencing; HC of SNU719_STOMACH	SNU719_STOMACH.bam	1452182687;1498031222	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/009/SRR8657679/SRR8657679_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/009/SRR8657679/SRR8657679_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/009/SRR8657679	SNU719_STOMACH	SNU719_STOMACH
PRJNA523380	SAMN10988056	SRS4395971	SRX5455140	SRR8657680	9606	Homo sapiens	HC-SNU685_ENDOMETRIUM	PAIRED	Targeted-Capture	GENOMIC	Hybrid Selection	23673140	Illumina HiSeq 2000 sequencing; HC of SNU685_ENDOMETRIUM	SNU685_ENDOMETRIUM.bam	1364359264;1398318593	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/000/SRR8657680/SRR8657680_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/000/SRR8657680/SRR8657680_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/000/SRR8657680	SNU685_ENDOMETRIUM	SNU685_ENDOMETRIUM
PRJNA523380	SAMN10988092	SRS4395347	SRX5455139	SRR8657681	9606	Homo sapiens	HC-SNU878_LIVER	PAIRED	Targeted-Capture	GENOMIC	Hybrid Selection	23182784	Illumina HiSeq 2000 sequencing; HC of SNU878_LIVER	SNU878_LIVER.bam	1272756388;1310069099	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/001/SRR8657681/SRR8657681_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/001/SRR8657681/SRR8657681_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/001/SRR8657681	SNU878_LIVER	SNU878_LIVER
PRJNA523380	SAMN10988091	SRS4395344	SRX5455138	SRR8657682	9606	Homo sapiens	HC-SNU869_BILIARY_TRACT	PAIRED	Targeted-Capture	GENOMIC	Hybrid Selection	26207031	Illumina HiSeq 2000 sequencing; HC of SNU869_BILIARY_TRACT	SNU869_BILIARY_TRACT.bam	1501105946;1539181567	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/002/SRR8657682/SRR8657682_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/002/SRR8657682/SRR8657682_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/002/SRR8657682	SNU869_BILIARY_TRACT	SNU869_BILIARY_TRACT
PRJNA523380	SAMN10988361	SRS4395511	SRX5455137	SRR8657683	9606	Homo sapiens	HC-CAKI2_KIDNEY	PAIRED	Targeted-Capture	GENOMIC	Hybrid Selection	6944109	Illumina HiSeq 2000 sequencing; HC of CAKI2_KIDNEY	CAKI2_KIDNEY.bam	277851511;281492633	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/003/SRR8657683/SRR8657683_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/003/SRR8657683/SRR8657683_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/003/SRR8657683	CAKI2_KIDNEY	CAKI2_KIDNEY
PRJNA523380	SAMN10987640	SRS4395510	SRX5455136	SRR8657684	9606	Homo sapiens	HC-CAKI1_KIDNEY	PAIRED	Targeted-Capture	GENOMIC	Hybrid Selection	27162887	Illumina HiSeq 2000 sequencing; HC of CAKI1_KIDNEY	CAKI1_KIDNEY.bam	1478926803;1521065403	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/004/SRR8657684/SRR8657684_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/004/SRR8657684/SRR8657684_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/004/SRR8657684	CAKI1_KIDNEY	CAKI1_KIDNEY
PRJNA523380	SAMN10988559	SRS4395162	SRX5455135	SRR8657685	9606	Homo sapiens	HC-CADOES1_BONE	PAIRED	Targeted-Capture	GENOMIC	Hybrid Selection	11310868	Illumina HiSeq 2000 sequencing; HC of CADOES1_BONE	CADOES1_BONE.bam	482393841;504460852	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/005/SRR8657685/SRR8657685_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/005/SRR8657685/SRR8657685_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/005/SRR8657685	CADOES1_BONE	CADOES1_BONE
PRJNA523380	SAMN10987878	SRS4396099	SRX5455134	SRR8657686	9606	Homo sapiens	HC-CA46_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	PAIRED	Targeted-Capture	GENOMIC	Hybrid Selection	8762904	Illumina HiSeq 2000 sequencing; HC of CA46_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CA46_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam	346900439;352956423	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/006/SRR8657686/SRR8657686_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/006/SRR8657686/SRR8657686_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/006/SRR8657686	CA46_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CA46_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
PRJNA523380	SAMN10987645	SRS4430579	SRX5455133	SRR8657687	9606	Homo sapiens	HC-C3A_LIVER	PAIRED	Targeted-Capture	GENOMIC	Hybrid Selection	27798475	Illumina HiSeq 2000 sequencing; HC of C3A_LIVER	C3A_LIVER.bam	1518768988;1557455659	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/007/SRR8657687/SRR8657687_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/007/SRR8657687/SRR8657687_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/007/SRR8657687	C3A_LIVER	C3A_LIVER
PRJNA523380	SAMN10988316	SRS4395237	SRX5455132	SRR8657688	9606	Homo sapiens	HC-C32_SKIN	PAIRED	Targeted-Capture	GENOMIC	Hybrid Selection	13529994	Illumina HiSeq 2000 sequencing; HC of C32_SKIN	C32_SKIN.bam	569648622;582230964	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/008/SRR8657688/SRR8657688_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/008/SRR8657688/SRR8657688_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/008/SRR8657688	C32_SKIN	C32_SKIN
